Origin City,Destination City,Distance,Avg Speed,Sea Level Difference
traversecitymi,columbusoh,428.58,64.62,181
traversecitymi,toledooh,293.63,65.79,-25
traversecitymi,akronoh,429.71,66.31,346
traversecitymi,daytonoh,436.93,66.93,204
traversecitymi,clevelandoh,408.18,65.66,-7
traversecitymi,manchesternh,951.17,66.43,-323
traversecitymi,concordnh,890.5,62.57,-275
traversecitymi,nashuanh,931.96,66.32,-461
traversecitymi,rochesternh,980.51,66.27,-415
traversecitymi,portsmouthnh,961.82,66.35,-601
traversecitymi,keenenh,839.87,62.99,-123
traversecitymi,southbendin,256.82,64.13,104
traversecitymi,fortwaynein,316.22,65.86,178
traversecitymi,indianapolisin,401.75,63.99,191
traversecitymi,lafayettein,373.38,66.03,39
traversecitymi,bloomingtonin,451.66,63.45,170
traversecitymi,evansvillein,572.88,65.43,-267
traversecitymi,pittsburghpa,524.34,66.93,166
traversecitymi,philadelphiapa,822.1,66.69,-608
traversecitymi,scrantonpa,766.27,67.25,168
traversecitymi,eriepa,510.01,66.06,87
traversecitymi,allentownpa,793.45,66.93,-313
traversecitymi,statecollegepa,630.29,65.5,454
traversecitymi,columbiasc,942.8,64.62,-349
traversecitymi,greenvillesc,904.7,66.09,309
traversecitymi,sumtersc,960.68,62.8,-395
traversecitymi,myrtlebeachsc,1015.27,62.86,-542
traversecitymi,spartanburgsc,909.42,66.41,105
traversecitymi,clemsonsc,930.94,65.61,212
traversecitymi,wilmingtonde,814.93,65.28,-609
traversecitymi,newarkde,797.91,64.43,-479
traversecitymi,middletownde,848.8,66.47,-582
traversecitymi,doverde,846.32,65.32,-530
traversecitymi,milfordde,848.81,65.12,-611
traversecitymi,frankfordde,872.67,64.61,-599
traversecitymi,washingtondcwa,759.33,64.24,-530
traversecitymi,baltimoremd,766.2,66.19,-524
traversecitymi,annapoliswa,2322.84,67.11,-609
traversecitymi,oceancitymd,2393.17,66.78,-656
traversecitymi,fredericksonwa,2302.84,67.16,-271
traversecitymi,towsonmd,769.76,66.38,-286
traversecitymi,rockvillemd,743.46,66.35,-160
traversecitymi,silverspringmd,755.65,65.4,-359
traversecitymi,oceancitymd,899.7,64.73,-656
traversecitymi,baltimoremd,766.2,66.19,-524
traversecitymi,hagerstownmd,694.31,66.36,-90
traversecitymi,westerlyri,914.4,65.23,-848
traversecitymi,woonsocketri,894.92,66.01,-419
traversecitymi,warwickri,918.83,65.8,-609
traversecitymi,newportri,939.74,65.77,-638
traversecitymi,northkingstownri,929.43,65.98,-609
traversecitymi,providenceri,907.47,65.94,-573
traversecitymi,anstedwv,634.37,62.45,739
traversecitymi,martinsburgswv,706.91,66.39,-104
traversecitymi,summersvillewv,676.71,65.09,1235
traversecitymi,viennawv,544.61,64.23,123
traversecitymi,bluefieldwv,693.5,63.57,2410
traversecitymi,charlestonwv,587.51,63.97,277
traversecitymi,athensga,971.6,65.02,122
traversecitymi,columbusga,1051.39,68.1,-110
traversecitymi,maconga,1032.15,67.9,-223
traversecitymi,augustaga,1013.51,64.95,-215
traversecitymi,savannahga,1102.31,65.38,-594
traversecitymi,atlantaga,948.64,67.93,451
traversecitymi,atlanticcitynj,884.1,66.41,-609
traversecitymi,camdennj,826.31,66.55,-609
traversecitymi,newbrunswicknj,856,66.94,-589
traversecitymi,elizabethnj,851.79,66.96,-610
traversecitymi,trentonnj,842.38,67.09,-608
traversecitymi,newarknj,843.44,67.01,-528
traversecitymi,bridgeportct,912.87,66.85,-603
traversecitymi,danburyct,902.71,66.42,-98
traversecitymi,stamfordct,890.94,66.96,-502
traversecitymi,hartfordct,856.81,66.33,-590
traversecitymi,newhavenct,931.31,66.52,-574
traversecitymi,waterburyct,850.34,64.99,-140
owossomi,detroitmi,92.18,62.02,-124
owossomi,annarbormi,68.52,57.24,118
owossomi,grandrapidsmi,94.08,65.68,-68
owossomi,cadillacmi,129.58,62.98,543
owossomi,traversecitymi,177.56,60.91,-117
owossomi,burlingtonvt,691.31,64.72,-557
owossomi,winooskivt,688.38,64.77,-502
owossomi,stalbanscityvt,662.82,64.51,-351
owossomi,barrevt,733.34,64.81,96
owossomi,montpeliervt,727.29,64.96,-105
owossomi,rutlandvt,652.94,63.4,-185
owossomi,keywestfl,1597.55,67.02,-754
owossomi,miamifl,1439.99,69.13,-652
owossomi,fortlauderdalefl,1417.14,69.16,-774
owossomi,orlandofl,1216.14,68.91,-705
owossomi,tampafl,1233.26,69.07,-712
owossomi,jacksonvillefl,1062.11,66.14,-592
owossomi,pepperellma,750.54,65.47,-452
owossomi,fitchburgma,739.52,66,-168
owossomi,leominsterma,735.53,66.16,-289
owossomi,amherstma,682.04,65.68,-590
owossomi,chicopeema,668.44,66.34,-551
owossomi,westspringfieldma,666.07,65.97,-586
owossomi,rochesterny,370.75,64.34,-319
owossomi,syracuseny,446.19,65.04,-288
owossomi,cooperstownny,533.19,64.34,525
owossomi,buffalony,300.51,63.52,-77
owossomi,newyorkcityny,681.89,65.58,-624
owossomi,troyny,589.76,65.95,-618
owossomi,portlandme,850.58,66.55,-711
owossomi,brunswickme,875.18,66.5,-661
owossomi,lewistonme,880.31,66.46,-405
owossomi,bangorme,894.21,62.33,-554
owossomi,augustame,904.76,66.69,-597
owossomi,watervilleme,853.45,62.44,-496
owossomi,raleighnc,735.11,63.37,-450
owossomi,charlottenc,680.54,63.49,-172
owossomi,ashevillenc,681.71,66.67,1400
owossomi,wilmingtonnc,863.8,64.65,-642
owossomi,greensboronc,660.94,63.13,63
owossomi,durhamnc,712.19,63.5,-453
owossomi,alexandriava,604.43,64.9,-532
owossomi,hamptonva,762.59,65.82,-772
owossomi,fredericksburgva,636.95,64.66,-594
owossomi,richmondva,692.52,65.36,-512
owossomi,virginiabeachva,792.6,65.54,-725
owossomi,williamsburgva,736.96,65.52,-686
owossomi,frankfortky,396.38,64.23,-69
owossomi,cynthianaky,374.92,63.58,-9
owossomi,lexingtonky,399.91,65.61,319
owossomi,lawrenceburgky,418.08,65.7,41
owossomi,louisvilleky,399.88,67.79,-199
owossomi,lagrangeky,392.74,66.67,27
owossomi,cincinnatioh,318.47,66.21,-245
owossomi,columbusoh,257.65,62.5,64
owossomi,toledooh,122.7,62.82,-142
owossomi,akronoh,258.78,65.18,229
owossomi,daytonoh,266,66.2,87
owossomi,clevelandoh,237.25,64.01,-124
owossomi,manchesternh,789.32,66.41,-440
owossomi,concordnh,728.65,61.75,-392
owossomi,nashuanh,770.11,66.27,-578
owossomi,rochesternh,818.66,66.22,-532
owossomi,portsmouthnh,799.96,66.31,-718
owossomi,keenenh,678.02,62.2,-240
owossomi,southbendin,190.41,64.77,-13
owossomi,fortwaynein,167.45,65.39,61
owossomi,indianapolisin,289.87,66.65,74
owossomi,lafayettein,279.57,63.21,-78
owossomi,bloomingtonin,339.78,65.48,53
owossomi,evansvillein,461,67.52,-384
owossomi,pittsburghpa,353.41,66.37,49
owossomi,philadelphiapa,651.17,66.33,-725
owossomi,scrantonpa,595.34,67.01,51
owossomi,eriepa,339.08,65.08,-30
owossomi,allentownpa,622.52,66.61,-430
owossomi,statecollegepa,459.36,64.58,337
owossomi,columbiasc,771.87,63.89,-466
owossomi,greenvillesc,733.77,65.64,192
owossomi,sumtersc,789.75,61.76,-512
owossomi,myrtlebeachsc,844.35,61.9,-659
owossomi,spartanburgsc,738.49,66.03,-12
owossomi,clemsonsc,760.01,65.08,95
owossomi,wilmingtonde,644,64.56,-726
owossomi,newarkde,626.98,63.5,-596
owossomi,middletownde,677.87,66.06,-699
owossomi,doverde,675.39,64.65,-647
owossomi,milfordde,677.88,64.41,-728
owossomi,frankfordde,701.74,63.81,-716
owossomi,washingtondcwa,588.4,63.2,-647
owossomi,baltimoremd,595.27,65.66,-641
owossomi,annapoliswa,2360.56,69.17,-726
owossomi,oceancitymd,2430.89,68.76,-773
owossomi,fredericksonwa,2340.56,69.24,-388
owossomi,towsonmd,598.83,65.9,-403
owossomi,rockvillemd,572.53,65.84,-277
owossomi,silverspringmd,584.72,64.65,-476
owossomi,oceancitymd,728.77,63.98,-773
owossomi,baltimoremd,595.27,65.66,-641
owossomi,hagerstownmd,523.38,65.81,-207
owossomi,westerlyri,752.55,64.95,-965
owossomi,woonsocketri,733.07,65.9,-536
owossomi,warwickri,756.98,65.64,-726
owossomi,newportri,777.89,65.61,-755
owossomi,northkingstownri,767.58,65.86,-726
owossomi,providenceri,745.62,65.81,-690
owossomi,anstedwv,463.44,60.6,622
owossomi,martinsburgswv,535.98,65.86,-221
owossomi,summersvillewv,505.78,64.13,1118
owossomi,viennawv,373.68,62.6,6
owossomi,bluefieldwv,522.57,62.21,2293
owossomi,charlestonwv,416.58,62.42,160
owossomi,athensga,800.67,64.4,5
owossomi,columbusga,880.46,68.1,-227
owossomi,maconga,861.22,67.86,-340
owossomi,augustaga,842.58,64.34,-332
owossomi,savannahga,931.38,64.91,-711
owossomi,atlantaga,777.71,67.9,334
owossomi,atlanticcitynj,713.17,66.02,-726
owossomi,camdennj,655.38,66.15,-726
owossomi,newbrunswicknj,685.07,66.66,-706
owossomi,elizabethnj,680.86,66.68,-727
owossomi,trentonnj,671.45,66.83,-725
owossomi,newarknj,672.51,66.74,-645
owossomi,bridgeportct,741.94,66.56,-720
owossomi,danburyct,731.78,66.04,-215
owossomi,stamfordct,720.01,66.69,-619
owossomi,hartfordct,694.96,66.28,-707
owossomi,newhavenct,760.38,66.18,-691
owossomi,waterburyct,688.49,64.63,-257
burlingtonvt,detroitmi,647.56,63.77,433
burlingtonvt,annarbormi,690.09,64.33,675
burlingtonvt,grandrapidsmi,777.52,65.51,489
burlingtonvt,cadillacmi,806.35,65.3,1100
burlingtonvt,traversecitymi,854.31,64.9,440
burlingtonvt,owossomi,692.72,64.32,557
burlingtonvt,winooskivt,2.54,16.08,55
burlingtonvt,stalbanscityvt,28.62,52.98,206
burlingtonvt,barrevt,44.84,55.54,653
burlingtonvt,montpeliervt,38.79,56.35,452
burlingtonvt,rutlandvt,66.59,41.4,372
burlingtonvt,keywestfl,1723.73,64.68,-197
burlingtonvt,miamifl,1571.93,66.43,-95
burlingtonvt,fortlauderdalefl,1545.98,66.65,-217
burlingtonvt,orlandofl,1360.65,65.92,-148
burlingtonvt,tampafl,1416.56,65.23,-155
burlingtonvt,jacksonvillefl,1219.06,65.56,-35
burlingtonvt,pepperellma,190.78,64.61,105
burlingtonvt,fitchburgma,187.72,57.73,389
burlingtonvt,leominsterma,195.03,57.55,268
burlingtonvt,amherstma,191.32,64.2,-33
burlingtonvt,chicopeema,207.82,66.57,6
burlingtonvt,westspringfieldma,207.3,65.64,-29
burlingtonvt,rochesterny,308.69,53.6,238
burlingtonvt,syracuseny,227.97,49.79,269
burlingtonvt,cooperstownny,193.21,47.09,1082
burlingtonvt,buffalony,371.65,55.45,480
burlingtonvt,newyorkcityny,298.51,54.12,-67
burlingtonvt,troyny,144.03,48.85,-61
burlingtonvt,portlandme,257.5,66.76,-154
burlingtonvt,brunswickme,282.1,66.58,-104
burlingtonvt,lewistonme,200.48,49,152
burlingtonvt,bangorme,293.61,53.12,3
burlingtonvt,augustame,219.84,49.03,-40
burlingtonvt,watervilleme,238.97,49.77,61
burlingtonvt,raleighnc,791.05,62.55,107
burlingtonvt,charlottenc,915.35,63.81,385
burlingtonvt,ashevillenc,961.78,63.86,1957
burlingtonvt,wilmingtonnc,877.45,63.02,-85
burlingtonvt,greensboronc,822.75,62.38,620
burlingtonvt,durhamnc,771.43,61.95,104
burlingtonvt,alexandriava,519.72,59.64,25
burlingtonvt,hamptonva,692.13,61.53,-215
burlingtonvt,fredericksburgva,566.49,59.54,-37
burlingtonvt,richmondva,621.95,60.84,45
burlingtonvt,virginiabeachva,649.64,57.31,-168
burlingtonvt,williamsburgva,666.39,61.28,-129
burlingtonvt,frankfortky,878.17,61.58,488
burlingtonvt,cynthianaky,854.33,61.29,548
burlingtonvt,lexingtonky,881.7,62.16,876
burlingtonvt,lawrenceburgky,899.87,62.26,598
burlingtonvt,louisvilleky,898.82,62.58,358
burlingtonvt,lagrangeky,874.53,62.55,584
burlingtonvt,cincinnatioh,798.97,62.03,312
burlingtonvt,columbusoh,692.11,61.33,621
burlingtonvt,toledooh,669.95,60.6,415
burlingtonvt,akronoh,578.66,59.54,786
burlingtonvt,daytonoh,762,61.75,644
burlingtonvt,clevelandoh,556.31,59.16,433
burlingtonvt,manchesternh,165.58,66.2,117
burlingtonvt,concordnh,151.96,65.08,165
burlingtonvt,nashuanh,182.36,65.79,-21
burlingtonvt,rochesternh,189.13,60.18,25
burlingtonvt,portsmouthnh,206.88,65.88,-161
burlingtonvt,keenenh,149.9,62.23,317
burlingtonvt,southbendin,811.56,61.52,544
burlingtonvt,fortwaynein,759.33,60.77,618
burlingtonvt,indianapolisin,865.72,62.37,631
burlingtonvt,lafayettein,873.62,60.89,479
burlingtonvt,bloomingtonin,915.49,62.17,610
burlingtonvt,evansvillein,1019.98,63.27,173
burlingtonvt,pittsburghpa,582.17,60.04,606
burlingtonvt,philadelphiapa,380.61,58.46,-168
burlingtonvt,scrantonpa,328.29,58.02,608
burlingtonvt,eriepa,459.23,57.21,527
burlingtonvt,allentownpa,362.94,58.64,127
burlingtonvt,statecollegepa,474.92,60.2,894
burlingtonvt,columbiasc,991.97,63.81,91
burlingtonvt,greenvillesc,1009.02,64.08,749
burlingtonvt,sumtersc,956.15,63.69,45
burlingtonvt,myrtlebeachsc,945.24,62.32,-102
burlingtonvt,spartanburgsc,981.18,63.62,545
burlingtonvt,clemsonsc,1039.7,63.47,652
burlingtonvt,wilmingtonde,412.14,58.99,-169
burlingtonvt,newarkde,417.68,58.68,-39
burlingtonvt,middletownde,431.6,59.31,-142
burlingtonvt,doverde,454.98,60.07,-90
burlingtonvt,milfordde,472.95,60.02,-171
burlingtonvt,frankfordde,503.61,58.94,-159
burlingtonvt,washingtondcwa,512.37,58.73,-90
burlingtonvt,baltimoremd,473.84,59.05,-84
burlingtonvt,annapoliswa,3001.83,66.97,-169
burlingtonvt,oceancitymd,3072.16,66.71,-216
burlingtonvt,fredericksonwa,2981.83,67.01,169
burlingtonvt,towsonmd,473.43,60.06,154
burlingtonvt,rockvillemd,514.21,59.66,280
burlingtonvt,silverspringmd,508.2,60.17,81
burlingtonvt,oceancitymd,524.86,58.36,-216
burlingtonvt,baltimoremd,473.84,59.05,-84
burlingtonvt,hagerstownmd,513.29,60.74,350
burlingtonvt,westerlyri,291.93,63.04,-408
burlingtonvt,woonsocketri,249.77,63.14,21
burlingtonvt,warwickri,275.34,64.64,-169
burlingtonvt,newportri,286.75,62.6,-198
burlingtonvt,northkingstownri,286.44,64.86,-169
burlingtonvt,providenceri,263.98,65.08,-133
burlingtonvt,anstedwv,792.37,62.81,1179
burlingtonvt,martinsburgswv,532.25,60.91,336
burlingtonvt,summersvillewv,770.34,62.95,1675
burlingtonvt,viennawv,715.79,60.81,563
burlingtonvt,bluefieldwv,828.38,63.16,2850
burlingtonvt,charlestonwv,802.06,63.46,717
burlingtonvt,athensga,1102.85,63.73,562
burlingtonvt,columbusga,1258.54,64.82,330
burlingtonvt,maconga,1183.45,63.92,217
burlingtonvt,augustaga,1063.62,63.97,225
burlingtonvt,savannahga,1088.33,64.44,-154
burlingtonvt,atlantaga,1151.69,64.47,891
burlingtonvt,atlanticcitynj,411.63,59.53,-169
burlingtonvt,camdennj,383.25,58.38,-169
burlingtonvt,newbrunswicknj,327.09,57.74,-149
burlingtonvt,elizabethnj,304.34,56.48,-170
burlingtonvt,trentonnj,353.39,57.66,-168
burlingtonvt,newarknj,296.45,56.27,-88
burlingtonvt,bridgeportct,288.25,66.03,-163
burlingtonvt,danburyct,291.82,65.22,342
burlingtonvt,stamfordct,310.4,65.27,-62
burlingtonvt,hartfordct,234.34,66.38,-150
burlingtonvt,newhavenct,272.4,65.77,-134
burlingtonvt,waterburyct,264.34,65.88,300
winooskivt,detroitmi,644.11,63.86,378
winooskivt,annarbormi,686.62,64.46,620
winooskivt,grandrapidsmi,774.05,65.63,434
winooskivt,cadillacmi,802.89,65.38,1045
winooskivt,traversecitymi,850.85,64.97,385
winooskivt,owossomi,689.26,64.4,502
winooskivt,burlingtonvt,2.11,16.2,-55
winooskivt,stalbanscityvt,25.17,53.26,151
winooskivt,barrevt,45.94,57.76,598
winooskivt,montpeliervt,39.88,58.98,397
winooskivt,rutlandvt,69.58,44.14,317
winooskivt,keywestfl,1725.61,64.92,-252
winooskivt,miamifl,1573.82,66.71,-150
winooskivt,fortlauderdalefl,1548.91,66.77,-272
winooskivt,orlandofl,1363.58,66.06,-203
winooskivt,tampafl,1418.44,65.53,-210
winooskivt,jacksonvillefl,1221.99,65.71,-90
winooskivt,pepperellma,191.87,65.25,50
winooskivt,fitchburgma,188.81,58.29,334
winooskivt,leominsterma,196.12,58.08,213
winooskivt,amherstma,192.41,64.82,-88
winooskivt,chicopeema,208.91,67.18,-49
winooskivt,westspringfieldma,208.39,66.24,-84
winooskivt,rochesterny,311.61,54.1,183
winooskivt,syracuseny,230.9,50.42,214
winooskivt,cooperstownny,196.14,47.78,1027
winooskivt,buffalony,374.58,55.88,425
winooskivt,newyorkcityny,301.44,54.63,-122
winooskivt,troyny,146.96,49.82,-116
winooskivt,portlandme,258.59,67.25,-209
winooskivt,brunswickme,283.19,67.03,-159
winooskivt,lewistonme,201.57,49.41,97
winooskivt,bangorme,294.7,53.44,-52
winooskivt,augustame,220.93,49.4,-95
winooskivt,watervilleme,240.07,50.12,6
winooskivt,raleighnc,793.98,62.78,52
winooskivt,charlottenc,918.28,64.01,330
winooskivt,ashevillenc,964.7,64.05,1902
winooskivt,wilmingtonnc,880.37,63.23,-140
winooskivt,greensboronc,825.57,62.76,565
winooskivt,durhamnc,774.25,62.36,49
winooskivt,alexandriava,522.65,59.97,-30
winooskivt,hamptonva,694.96,61.97,-270
winooskivt,fredericksburgva,569.32,60.07,-92
winooskivt,richmondva,624.88,61.12,-10
winooskivt,virginiabeachva,652.47,57.74,-223
winooskivt,williamsburgva,669.32,61.54,-184
winooskivt,frankfortky,881.1,61.78,433
winooskivt,cynthianaky,857.26,61.5,493
winooskivt,lexingtonky,884.63,62.36,821
winooskivt,lawrenceburgky,902.8,62.46,543
winooskivt,louisvilleky,901.75,62.78,303
winooskivt,lagrangeky,877.46,62.76,529
winooskivt,cincinnatioh,801.89,62.25,257
winooskivt,columbusoh,695.04,61.58,566
winooskivt,toledooh,672.88,60.86,360
winooskivt,akronoh,581.59,59.83,731
winooskivt,daytonoh,764.93,61.98,589
winooskivt,clevelandoh,559.24,59.47,378
winooskivt,manchesternh,166.67,66.96,62
winooskivt,concordnh,153.05,65.89,110
winooskivt,nashuanh,183.45,66.48,-76
winooskivt,rochesternh,190.22,60.76,-30
winooskivt,portsmouthnh,207.97,66.49,-216
winooskivt,keenenh,150.99,63,262
winooskivt,southbendin,814.49,61.73,489
winooskivt,fortwaynein,762.26,61,563
winooskivt,indianapolisin,868.65,62.57,576
winooskivt,lafayettein,876.55,61.09,424
winooskivt,bloomingtonin,918.42,62.36,555
winooskivt,evansvillein,1022.91,63.44,118
winooskivt,pittsburghpa,585.1,60.34,551
winooskivt,philadelphiapa,383.54,58.89,-223
winooskivt,scrantonpa,331.22,58.53,553
winooskivt,eriepa,462.16,57.57,472
winooskivt,allentownpa,365.87,59.1,72
winooskivt,statecollegepa,477.85,60.56,839
winooskivt,columbiasc,994.9,63.99,36
winooskivt,greenvillesc,1011.95,64.26,694
winooskivt,sumtersc,959.07,63.88,-10
winooskivt,myrtlebeachsc,948.17,62.51,-157
winooskivt,spartanburgsc,984.11,63.81,490
winooskivt,clemsonsc,1042.63,63.64,597
winooskivt,wilmingtonde,414.96,59.7,-224
winooskivt,newarkde,420.51,59.38,-94
winooskivt,middletownde,434.43,59.99,-197
winooskivt,doverde,457.91,60.45,-145
winooskivt,milfordde,475.78,60.66,-226
winooskivt,frankfordde,506.44,59.52,-214
winooskivt,washingtondcwa,515.19,59.3,-145
winooskivt,baltimoremd,476.67,59.67,-139
winooskivt,annapoliswa,3004.76,67.03,-224
winooskivt,oceancitymd,3075.09,66.77,-271
winooskivt,fredericksonwa,2984.76,67.07,114
winooskivt,towsonmd,476.36,60.42,99
winooskivt,rockvillemd,517.03,60.24,225
winooskivt,silverspringmd,511.13,60.51,26
winooskivt,oceancitymd,527.79,58.68,-271
winooskivt,baltimoremd,476.67,59.67,-139
winooskivt,hagerstownmd,516.22,61.07,295
winooskivt,westerlyri,293.02,63.44,-463
winooskivt,woonsocketri,250.86,63.61,-34
winooskivt,warwickri,276.43,65.09,-224
winooskivt,newportri,287.84,63.01,-253
winooskivt,northkingstownri,287.53,65.28,-224
winooskivt,providenceri,265.07,65.54,-188
winooskivt,anstedwv,795.3,63.04,1124
winooskivt,martinsburgswv,535.18,61.23,281
winooskivt,summersvillewv,773.27,63.18,1620
winooskivt,viennawv,718.71,61.05,508
winooskivt,bluefieldwv,831.31,63.37,2795
winooskivt,charlestonwv,804.99,63.68,662
winooskivt,athensga,1105.78,63.9,507
winooskivt,columbusga,1261.47,64.97,275
winooskivt,maconga,1186.38,64.07,162
winooskivt,augustaga,1065.5,64.36,170
winooskivt,savannahga,1091.26,64.61,-209
winooskivt,atlantaga,1154.62,64.63,836
winooskivt,atlanticcitynj,414.56,59.94,-224
winooskivt,camdennj,386.07,59.13,-224
winooskivt,newbrunswicknj,330.02,58.24,-204
winooskivt,elizabethnj,307.27,57.01,-225
winooskivt,trentonnj,356.32,58.13,-223
winooskivt,newarknj,299.38,56.81,-143
winooskivt,bridgeportct,289.34,66.47,-218
winooskivt,danburyct,292.91,65.65,287
winooskivt,stamfordct,311.49,65.67,-117
winooskivt,hartfordct,235.43,66.92,-205
winooskivt,newhavenct,273.49,66.23,-189
winooskivt,waterburyct,265.43,66.35,245
stalbanscityvt,detroitmi,618.73,63.6,227
stalbanscityvt,annarbormi,661.24,64.23,469
stalbanscityvt,grandrapidsmi,748.68,65.46,283
stalbanscityvt,cadillacmi,777.52,65.22,894
stalbanscityvt,traversecitymi,825.48,64.81,234
stalbanscityvt,owossomi,663.89,64.18,351
stalbanscityvt,burlingtonvt,28.24,53.59,-206
stalbanscityvt,winooskivt,25.31,53.47,-151
stalbanscityvt,barrevt,70.27,60.61,447
stalbanscityvt,montpeliervt,64.22,61.71,246
stalbanscityvt,rutlandvt,93.92,48.4,166
stalbanscityvt,keywestfl,1749.95,64.95,-403
stalbanscityvt,miamifl,1598.15,66.71,-301
stalbanscityvt,fortlauderdalefl,1573.25,66.77,-423
stalbanscityvt,orlandofl,1387.91,66.07,-354
stalbanscityvt,tampafl,1442.78,65.55,-361
stalbanscityvt,jacksonvillefl,1246.32,65.73,-241
stalbanscityvt,pepperellma,216.21,65.42,-101
stalbanscityvt,fitchburgma,213.15,59.15,183
stalbanscityvt,leominsterma,220.46,58.93,62
stalbanscityvt,amherstma,216.75,65.04,-239
stalbanscityvt,chicopeema,233.25,67.14,-200
stalbanscityvt,westspringfieldma,232.73,66.29,-235
stalbanscityvt,rochesterny,334.31,55.14,32
stalbanscityvt,syracuseny,255.77,52.13,63
stalbanscityvt,cooperstownny,220.48,49.33,876
stalbanscityvt,buffalony,397.28,56.7,274
stalbanscityvt,newyorkcityny,325.78,55.39,-273
stalbanscityvt,troyny,171.29,51.69,-267
stalbanscityvt,portlandme,282.92,67.21,-360
